datetime,symbol,open,high,low,close,volume
2025-11-19 23:00:00,OANDA:USDCAD,1.40484,1.40498,1.40418,1.40442,2206.0
2025-11-20 01:00:00,OANDA:USDCAD,1.40443,1.40558,1.40438,1.40549,6389.0
2025-11-20 03:00:00,OANDA:USDCAD,1.40548,1.40613,1.4051,1.40582,7532.0
2025-11-20 05:00:00,OANDA:USDCAD,1.40582,1.40606,1.40537,1.40601,4902.0
2025-11-20 07:00:00,OANDA:USDCAD,1.40602,1.40614,1.4055,1.40576,7941.0
2025-11-20 09:00:00,OANDA:USDCAD,1.40575,1.40632,1.40504,1.40506,8450.0
2025-11-20 11:00:00,OANDA:USDCAD,1.40507,1.4065,1.40478,1.40628,6520.0
2025-11-20 13:00:00,OANDA:USDCAD,1.40628,1.40712,1.40406,1.405,15894.0
2025-11-20 15:00:00,OANDA:USDCAD,1.405,1.40716,1.40434,1.40634,19830.0
2025-11-20 17:00:00,OANDA:USDCAD,1.40634,1.41072,1.40634,1.41017,21466.0
2025-11-20 19:00:00,OANDA:USDCAD,1.41018,1.41051,1.40901,1.40912,14898.0
2025-11-20 21:00:00,OANDA:USDCAD,1.40912,1.41034,1.40906,1.40972,7871.0
2025-11-20 23:00:00,OANDA:USDCAD,1.40967,1.41,1.40908,1.40916,4412.0
2025-11-21 01:00:00,OANDA:USDCAD,1.40917,1.40964,1.40838,1.4089,9977.0
2025-11-21 03:00:00,OANDA:USDCAD,1.40888,1.40938,1.40868,1.40928,8874.0
2025-11-21 05:00:00,OANDA:USDCAD,1.40928,1.40942,1.40867,1.4092,9232.0
2025-11-21 07:00:00,OANDA:USDCAD,1.4092,1.41054,1.40862,1.4103,9538.0
2025-11-21 09:00:00,OANDA:USDCAD,1.4103,1.41059,1.40822,1.4093,13179.0
2025-11-21 11:00:00,OANDA:USDCAD,1.40933,1.41058,1.409,1.41033,11894.0
2025-11-21 13:00:00,OANDA:USDCAD,1.41034,1.41136,1.40818,1.40894,16294.0
2025-11-21 15:00:00,OANDA:USDCAD,1.40892,1.41278,1.40882,1.41264,21074.0
2025-11-21 17:00:00,OANDA:USDCAD,1.41263,1.41311,1.40906,1.40936,15473.0
2025-11-21 19:00:00,OANDA:USDCAD,1.40935,1.41036,1.40915,1.4094,11955.0
2025-11-21 21:00:00,OANDA:USDCAD,1.4094,1.41048,1.40894,1.41038,8370.0
2025-11-23 23:00:00,OANDA:USDCAD,1.40997,1.41026,1.40948,1.40957,2791.0
2025-11-24 01:00:00,OANDA:USDCAD,1.40958,1.41047,1.40954,1.41,6167.0
2025-11-24 03:00:00,OANDA:USDCAD,1.40999,1.41012,1.40929,1.40962,6659.0
2025-11-24 05:00:00,OANDA:USDCAD,1.40962,1.40974,1.40921,1.40946,5680.0
2025-11-24 07:00:00,OANDA:USDCAD,1.40948,1.41044,1.40914,1.4104,6810.0
2025-11-24 09:00:00,OANDA:USDCAD,1.4104,1.4115,1.4095,1.4114,11370.0
2025-11-24 11:00:00,OANDA:USDCAD,1.41142,1.41146,1.41062,1.41104,8230.0
2025-11-24 13:00:00,OANDA:USDCAD,1.41106,1.41184,1.40974,1.41026,9267.0
2025-11-24 15:00:00,OANDA:USDCAD,1.41026,1.41149,1.40987,1.41124,16094.0
2025-11-24 17:00:00,OANDA:USDCAD,1.41126,1.4119,1.4108,1.41126,7423.0
