datetime,symbol,open,high,low,close,volume
2025-11-19 23:00:00,OANDA:USDCAD,1.40484,1.40498,1.40448,1.40455,772.0
2025-11-20 00:00:00,OANDA:USDCAD,1.40454,1.40462,1.40418,1.40442,1434.0
2025-11-20 01:00:00,OANDA:USDCAD,1.40443,1.40502,1.40438,1.40491,2529.0
2025-11-20 02:00:00,OANDA:USDCAD,1.40492,1.40558,1.40476,1.40549,3860.0
2025-11-20 03:00:00,OANDA:USDCAD,1.40548,1.40613,1.40546,1.40572,3401.0
2025-11-20 04:00:00,OANDA:USDCAD,1.40571,1.40602,1.4051,1.40582,4131.0
2025-11-20 05:00:00,OANDA:USDCAD,1.40582,1.40596,1.40537,1.4055,2280.0
2025-11-20 06:00:00,OANDA:USDCAD,1.40552,1.40606,1.40546,1.40601,2622.0
2025-11-20 07:00:00,OANDA:USDCAD,1.40602,1.40614,1.40556,1.40571,3406.0
2025-11-20 08:00:00,OANDA:USDCAD,1.40574,1.40612,1.4055,1.40576,4535.0
2025-11-20 09:00:00,OANDA:USDCAD,1.40575,1.40632,1.40566,1.40599,4602.0
2025-11-20 10:00:00,OANDA:USDCAD,1.406,1.4062,1.40504,1.40506,3848.0
2025-11-20 11:00:00,OANDA:USDCAD,1.40507,1.40532,1.40478,1.40512,3248.0
2025-11-20 12:00:00,OANDA:USDCAD,1.40514,1.4065,1.40504,1.40628,3272.0
2025-11-20 13:00:00,OANDA:USDCAD,1.40628,1.40689,1.40622,1.40656,3346.0
2025-11-20 14:00:00,OANDA:USDCAD,1.40656,1.40712,1.40406,1.405,12548.0
2025-11-20 15:00:00,OANDA:USDCAD,1.405,1.40615,1.40434,1.40518,11313.0
2025-11-20 16:00:00,OANDA:USDCAD,1.40518,1.40716,1.40518,1.40634,8517.0
2025-11-20 17:00:00,OANDA:USDCAD,1.40634,1.40948,1.40634,1.40924,9785.0
2025-11-20 18:00:00,OANDA:USDCAD,1.40925,1.41072,1.40876,1.41017,11681.0
2025-11-20 19:00:00,OANDA:USDCAD,1.41018,1.41048,1.40922,1.41013,8010.0
2025-11-20 20:00:00,OANDA:USDCAD,1.41016,1.41051,1.40901,1.40912,6888.0
2025-11-20 21:00:00,OANDA:USDCAD,1.40912,1.41017,1.40906,1.41014,5929.0
2025-11-20 22:00:00,OANDA:USDCAD,1.41014,1.41034,1.40972,1.40972,1942.0
2025-11-20 23:00:00,OANDA:USDCAD,1.40967,1.41,1.40942,1.40979,2534.0
2025-11-21 00:00:00,OANDA:USDCAD,1.40977,1.40982,1.40908,1.40916,1878.0
2025-11-21 01:00:00,OANDA:USDCAD,1.40917,1.40964,1.40857,1.40858,4167.0
2025-11-21 02:00:00,OANDA:USDCAD,1.40862,1.40899,1.40838,1.4089,5810.0
2025-11-21 03:00:00,OANDA:USDCAD,1.40888,1.40938,1.40868,1.40922,4612.0
2025-11-21 04:00:00,OANDA:USDCAD,1.40922,1.40934,1.40901,1.40928,4262.0
2025-11-21 05:00:00,OANDA:USDCAD,1.40928,1.40942,1.40878,1.40904,4652.0
2025-11-21 06:00:00,OANDA:USDCAD,1.40904,1.4093,1.40867,1.4092,4580.0
2025-11-21 07:00:00,OANDA:USDCAD,1.4092,1.40924,1.40862,1.40876,4459.0
2025-11-21 08:00:00,OANDA:USDCAD,1.40877,1.41054,1.40876,1.4103,5079.0
2025-11-21 09:00:00,OANDA:USDCAD,1.4103,1.41059,1.40822,1.40854,7269.0
2025-11-21 10:00:00,OANDA:USDCAD,1.40854,1.40952,1.40844,1.4093,5910.0
2025-11-21 11:00:00,OANDA:USDCAD,1.40933,1.41034,1.40914,1.40938,6983.0
2025-11-21 12:00:00,OANDA:USDCAD,1.40934,1.41058,1.409,1.41033,4911.0
2025-11-21 13:00:00,OANDA:USDCAD,1.41034,1.41136,1.40874,1.40884,9598.0
2025-11-21 14:00:00,OANDA:USDCAD,1.40883,1.40914,1.40818,1.40894,6696.0
2025-11-21 15:00:00,OANDA:USDCAD,1.40892,1.41062,1.40882,1.41024,8366.0
2025-11-21 16:00:00,OANDA:USDCAD,1.41022,1.41278,1.41008,1.41264,12708.0
2025-11-21 17:00:00,OANDA:USDCAD,1.41263,1.41311,1.40945,1.40974,7497.0
2025-11-21 18:00:00,OANDA:USDCAD,1.40972,1.41014,1.40906,1.40936,7976.0
2025-11-21 19:00:00,OANDA:USDCAD,1.40935,1.41036,1.40915,1.40978,7804.0
2025-11-21 20:00:00,OANDA:USDCAD,1.40978,1.40978,1.40918,1.4094,4151.0
2025-11-21 21:00:00,OANDA:USDCAD,1.4094,1.40982,1.40901,1.40916,3992.0
2025-11-21 22:00:00,OANDA:USDCAD,1.40916,1.41048,1.40894,1.41038,4378.0
2025-11-23 23:00:00,OANDA:USDCAD,1.40997,1.41026,1.40964,1.4097,1551.0
2025-11-24 00:00:00,OANDA:USDCAD,1.40972,1.40994,1.40948,1.40957,1240.0
2025-11-24 01:00:00,OANDA:USDCAD,1.40958,1.41035,1.40954,1.40992,1892.0
2025-11-24 02:00:00,OANDA:USDCAD,1.40993,1.41047,1.4097,1.41,4275.0
2025-11-24 03:00:00,OANDA:USDCAD,1.40999,1.41012,1.40934,1.40974,4090.0
2025-11-24 04:00:00,OANDA:USDCAD,1.40971,1.40988,1.40929,1.40962,2569.0
2025-11-24 05:00:00,OANDA:USDCAD,1.40962,1.40974,1.40944,1.40953,2270.0
2025-11-24 06:00:00,OANDA:USDCAD,1.40952,1.40954,1.40921,1.40946,3410.0
2025-11-24 07:00:00,OANDA:USDCAD,1.40948,1.41004,1.40914,1.41002,2864.0
2025-11-24 08:00:00,OANDA:USDCAD,1.41003,1.41044,1.40966,1.4104,3946.0
