datetime,symbol,open,high,low,close,volume
2025-11-19 23:00:00,OANDA:EURUSD,1.1539,1.155,1.15024,1.15285,148594.0
2025-11-20 23:00:00,OANDA:EURUSD,1.15275,1.15525,1.14912,1.1513,149797.0
2025-11-23 23:00:00,OANDA:EURUSD,1.15193,1.15506,1.15019,1.15216,102704.0
2025-11-24 23:00:00,OANDA:EURUSD,1.15218,1.15861,1.15116,1.15697,138127.0
2025-11-25 23:00:00,OANDA:EURUSD,1.15706,1.16009,1.15471,1.15963,149318.0
2025-11-26 23:00:00,OANDA:EURUSD,1.15935,1.16136,1.15766,1.1596,78897.0
2025-11-27 23:00:00,OANDA:EURUSD,1.15962,1.16076,1.15553,1.15985,199093.0
2025-11-30 23:00:00,OANDA:EURUSD,1.15938,1.16526,1.15894,1.16092,139761.0
2025-12-01 23:00:00,OANDA:EURUSD,1.16104,1.1626,1.15912,1.16254,104877.0
2025-12-02 23:00:00,OANDA:EURUSD,1.16242,1.16778,1.16211,1.16714,117229.0
2025-12-03 23:00:00,OANDA:EURUSD,1.16716,1.1682,1.1641,1.16449,118830.0
2025-12-04 23:00:00,OANDA:EURUSD,1.16464,1.16718,1.1628,1.16438,110152.0
2025-12-07 23:00:00,OANDA:EURUSD,1.16401,1.16722,1.16165,1.1637,121539.0
2025-12-08 23:00:00,OANDA:EURUSD,1.16352,1.16573,1.16151,1.16266,109990.0
2025-12-09 23:00:00,OANDA:EURUSD,1.16275,1.16998,1.16216,1.16958,141057.0
2025-12-10 23:00:00,OANDA:EURUSD,1.16928,1.17628,1.16823,1.17386,118970.0
2025-12-11 23:00:00,OANDA:EURUSD,1.17388,1.17498,1.17196,1.17403,101244.0
2025-12-14 23:00:00,OANDA:EURUSD,1.1733,1.1769,1.17265,1.17539,98726.0
2025-12-15 23:00:00,OANDA:EURUSD,1.17521,1.18042,1.17346,1.1748,127187.0
2025-12-16 23:00:00,OANDA:EURUSD,1.17476,1.17582,1.17031,1.17401,115847.0
2025-12-17 23:00:00,OANDA:EURUSD,1.17408,1.17628,1.17124,1.17236,124575.0
2025-12-18 23:00:00,OANDA:EURUSD,1.17203,1.17378,1.17024,1.17096,103814.0
2025-12-21 23:00:00,OANDA:EURUSD,1.17196,1.17694,1.17064,1.17619,88226.0
2025-12-22 23:00:00,OANDA:EURUSD,1.1758,1.18022,1.17571,1.17934,101720.0
2025-12-23 23:00:00,OANDA:EURUSD,1.17927,1.1808,1.17726,1.1777,89162.0
2025-12-25 23:00:00,OANDA:EURUSD,1.17805,1.17968,1.17616,1.1771,120234.0
2025-12-28 23:00:00,OANDA:EURUSD,1.1768,1.17891,1.17494,1.17726,110334.0
2025-12-29 23:00:00,OANDA:EURUSD,1.1771,1.17798,1.17434,1.1748,88253.0
2025-12-30 23:00:00,OANDA:EURUSD,1.17466,1.17595,1.172,1.17459,98217.0
2026-01-01 23:00:00,OANDA:EURUSD,1.17498,1.1765,1.17132,1.17196,93358.0
2026-01-04 23:00:00,OANDA:EURUSD,1.17239,1.17288,1.16592,1.17216,125056.0
2026-01-05 23:00:00,OANDA:EURUSD,1.17206,1.17429,1.1684,1.16888,108979.0
2026-01-06 23:00:00,OANDA:EURUSD,1.16865,1.17027,1.16729,1.16759,107541.0
2026-01-07 23:00:00,OANDA:EURUSD,1.16751,1.1683,1.16426,1.16589,92807.0
2026-01-08 23:00:00,OANDA:EURUSD,1.16574,1.16622,1.16182,1.16364,112872.0
2026-01-11 23:00:00,OANDA:EURUSD,1.1633,1.16985,1.16217,1.16668,106471.0
2026-01-12 23:00:00,OANDA:EURUSD,1.167,1.1678,1.16342,1.16428,105917.0
2026-01-13 23:00:00,OANDA:EURUSD,1.16436,1.16618,1.16353,1.16454,98246.0
2026-01-14 23:00:00,OANDA:EURUSD,1.16469,1.16471,1.15932,1.16094,103092.0
2026-01-15 23:00:00,OANDA:EURUSD,1.16088,1.16275,1.15845,1.15988,100800.0
2026-01-18 23:00:00,OANDA:EURUSD,1.15802,1.16489,1.15782,1.1646,96721.0
2026-01-19 23:00:00,OANDA:EURUSD,1.16427,1.17693,1.16326,1.17268,159238.0
2026-01-20 23:00:00,OANDA:EURUSD,1.17245,1.1743,1.16762,1.16876,146522.0
2026-01-21 23:00:00,OANDA:EURUSD,1.16854,1.17566,1.16698,1.17552,109328.0
2026-01-22 23:00:00,OANDA:EURUSD,1.17528,1.18339,1.17283,1.18277,132583.0
2026-01-25 23:00:00,OANDA:EURUSD,1.18635,1.19072,1.1835,1.188,183657.0
2026-01-26 23:00:00,OANDA:EURUSD,1.18767,1.20831,1.18504,1.20409,211090.0
2026-01-27 23:00:00,OANDA:EURUSD,1.20395,1.20475,1.18958,1.19538,227683.0
2026-01-28 23:00:00,OANDA:EURUSD,1.19556,1.19966,1.19062,1.19707,216268.0
2026-01-29 23:00:00,OANDA:EURUSD,1.19693,1.19748,1.185,1.18506,272763.0
2026-02-01 23:00:00,OANDA:EURUSD,1.1851,1.18748,1.1776,1.17904,231634.0
2026-02-02 23:00:00,OANDA:EURUSD,1.1788,1.18292,1.178,1.1818,151796.0
2026-02-03 23:00:00,OANDA:EURUSD,1.18182,1.1838,1.17906,1.18055,152025.0
2026-02-04 23:00:00,OANDA:EURUSD,1.18058,1.18218,1.1775,1.17792,171245.0
2026-02-05 23:00:00,OANDA:EURUSD,1.17776,1.18262,1.17656,1.18168,113546.0
2026-02-08 23:00:00,OANDA:EURUSD,1.18126,1.19268,1.18097,1.19151,147555.0
2026-02-09 23:00:00,OANDA:EURUSD,1.19118,1.19288,1.18868,1.18948,125064.0
2026-02-10 23:00:00,OANDA:EURUSD,1.18951,1.19274,1.18332,1.18714,165818.0
2026-02-11 23:00:00,OANDA:EURUSD,1.18724,1.189,1.18524,1.18712,146978.0
2026-02-12 23:00:00,OANDA:EURUSD,1.18681,1.18846,1.18471,1.18678,128436.0
2026-02-15 23:00:00,OANDA:EURUSD,1.18709,1.18728,1.18464,1.18511,64864.0
2026-02-16 23:00:00,OANDA:EURUSD,1.18507,1.18547,1.1805,1.18536,118283.0
2026-02-17 23:00:00,OANDA:EURUSD,1.18529,1.18578,1.17822,1.17836,99816.0
2026-02-18 23:00:00,OANDA:EURUSD,1.17845,1.18077,1.1742,1.17716,119902.0
2026-02-19 23:00:00,OANDA:EURUSD,1.17715,1.18076,1.17434,1.17818,170150.0
2026-02-22 23:00:00,OANDA:EURUSD,1.17963,1.18348,1.17744,1.17854,129379.0
2026-02-23 23:00:00,OANDA:EURUSD,1.1789,1.17964,1.17662,1.17738,106541.0
2026-02-24 23:00:00,OANDA:EURUSD,1.17734,1.18144,1.1771,1.18101,107060.0
2026-02-25 23:00:00,OANDA:EURUSD,1.18089,1.1829,1.1774,1.17976,110999.0
2026-02-26 23:00:00,OANDA:EURUSD,1.17972,1.1827,1.1789,1.18172,114502.0
2026-03-01 23:00:00,OANDA:EURUSD,1.17685,1.17958,1.16719,1.169,200346.0
2026-03-02 23:00:00,OANDA:EURUSD,1.16868,1.1707,1.15303,1.16124,259235.0
2026-03-03 23:00:00,OANDA:EURUSD,1.1613,1.16549,1.15748,1.16354,200540.0
2026-03-04 23:00:00,OANDA:EURUSD,1.16304,1.16474,1.1559,1.16086,233576.0
2026-03-05 23:00:00,OANDA:EURUSD,1.16088,1.16214,1.15461,1.16168,227268.0
2026-03-08 22:00:00,OANDA:EURUSD,1.1549,1.16378,1.15072,1.16372,326822.0
2026-03-09 22:00:00,OANDA:EURUSD,1.16365,1.16672,1.16058,1.16084,227148.0
2026-03-10 22:00:00,OANDA:EURUSD,1.16091,1.16456,1.15608,1.1567,199144.0
2026-03-11 22:00:00,OANDA:EURUSD,1.15668,1.15745,1.15102,1.15109,166645.0
2026-03-12 22:00:00,OANDA:EURUSD,1.1513,1.15298,1.1411,1.14164,176107.0
2026-03-15 22:00:00,OANDA:EURUSD,1.1424,1.1525,1.14143,1.15056,154221.0
2026-03-16 22:00:00,OANDA:EURUSD,1.1506,1.15472,1.1466,1.15401,125911.0
2026-03-17 22:00:00,OANDA:EURUSD,1.1538,1.15554,1.14499,1.14516,162199.0
2026-03-18 22:00:00,OANDA:EURUSD,1.14516,1.16164,1.1443,1.15891,270432.0
2026-03-19 22:00:00,OANDA:EURUSD,1.15886,1.15952,1.15246,1.15711,186940.0
2026-03-22 22:00:00,OANDA:EURUSD,1.15378,1.16399,1.14846,1.16112,386420.0
2026-03-23 22:00:00,OANDA:EURUSD,1.16138,1.16284,1.1557,1.16076,262970.0
2026-03-24 22:00:00,OANDA:EURUSD,1.16064,1.16307,1.15554,1.15592,187723.0
2026-03-25 22:00:00,OANDA:EURUSD,1.1559,1.15724,1.15196,1.15294,154517.0
2026-03-26 22:00:00,OANDA:EURUSD,1.15322,1.1548,1.15018,1.15114,144638.0
2026-03-29 23:00:00,OANDA:EURUSD,1.15029,1.15213,1.14432,1.14618,150773.0
2026-03-30 23:00:00,OANDA:EURUSD,1.14587,1.15634,1.14471,1.15532,225760.0
2026-03-31 23:00:00,OANDA:EURUSD,1.1554,1.16272,1.15528,1.15908,197189.0
2026-04-01 23:00:00,OANDA:EURUSD,1.15888,1.16058,1.15092,1.154,211237.0
2026-04-02 23:00:00,OANDA:EURUSD,1.15385,1.15492,1.15134,1.15222,52697.0
2026-04-05 23:00:00,OANDA:EURUSD,1.15238,1.15716,1.15053,1.15433,148258.0
2026-04-06 23:00:00,OANDA:EURUSD,1.15414,1.16052,1.15242,1.15976,183234.0
2026-04-07 23:00:00,OANDA:EURUSD,1.15962,1.17218,1.15889,1.16622,309713.0
2026-04-08 23:00:00,OANDA:EURUSD,1.16615,1.17234,1.16504,1.1699,139044.0
2026-04-09 23:00:00,OANDA:EURUSD,1.17021,1.17396,1.16774,1.1725,126582.0
2026-04-12 23:00:00,OANDA:EURUSD,1.16666,1.1766,1.1664,1.17588,140983.0
2026-04-13 23:00:00,OANDA:EURUSD,1.17576,1.18112,1.17554,1.1796,121435.0
2026-04-14 23:00:00,OANDA:EURUSD,1.17966,1.1808,1.1772,1.17994,127444.0
2026-04-15 23:00:00,OANDA:EURUSD,1.18002,1.18239,1.17669,1.17826,117692.0
2026-04-16 23:00:00,OANDA:EURUSD,1.17793,1.18492,1.17606,1.17638,155957.0
2026-04-19 23:00:00,OANDA:EURUSD,1.17408,1.17904,1.17286,1.17872,140702.0
2026-04-20 23:00:00,OANDA:EURUSD,1.17876,1.17911,1.17188,1.17438,162929.0
2026-04-21 23:00:00,OANDA:EURUSD,1.17476,1.17627,1.17032,1.17067,117501.0
2026-04-22 23:00:00,OANDA:EURUSD,1.17058,1.17166,1.16692,1.16827,168095.0
2026-04-23 23:00:00,OANDA:EURUSD,1.16836,1.17236,1.16729,1.17186,130154.0
2026-04-26 23:00:00,OANDA:EURUSD,1.16999,1.1755,1.16994,1.17208,98006.0
2026-04-27 23:00:00,OANDA:EURUSD,1.17218,1.1727,1.16775,1.17127,126149.0
2026-04-28 23:00:00,OANDA:EURUSD,1.1713,1.17208,1.16612,1.16757,144535.0
2026-04-29 23:00:00,OANDA:EURUSD,1.16789,1.17418,1.16551,1.17308,218545.0
2026-04-30 23:00:00,OANDA:EURUSD,1.17306,1.17852,1.17156,1.17212,141619.0
2026-05-03 23:00:00,OANDA:EURUSD,1.17478,1.17502,1.1681,1.16918,170539.0
2026-05-04 23:00:00,OANDA:EURUSD,1.16912,1.17136,1.16766,1.1693,113249.0
2026-05-05 23:00:00,OANDA:EURUSD,1.16924,1.17967,1.16917,1.17484,180871.0
2026-05-06 23:00:00,OANDA:EURUSD,1.17463,1.17784,1.17224,1.17237,157791.0
2026-05-07 23:00:00,OANDA:EURUSD,1.17282,1.17881,1.17232,1.17852,125162.0
2026-05-10 23:00:00,OANDA:EURUSD,1.17524,1.17878,1.17483,1.17824,98492.0
2026-05-11 23:00:00,OANDA:EURUSD,1.17814,1.17878,1.17218,1.17403,123918.0
2026-05-12 23:00:00,OANDA:EURUSD,1.17366,1.17418,1.16954,1.17136,99108.0
2026-05-13 23:00:00,OANDA:EURUSD,1.17102,1.17216,1.16657,1.16698,108995.0
2026-05-14 23:00:00,OANDA:EURUSD,1.16702,1.1674,1.1617,1.16252,140125.0
2026-05-17 23:00:00,OANDA:EURUSD,1.16196,1.16611,1.16082,1.16563,152254.0
2026-05-18 23:00:00,OANDA:EURUSD,1.16558,1.16618,1.15922,1.16066,132593.0
2026-05-19 23:00:00,OANDA:EURUSD,1.16055,1.16452,1.15828,1.16255,150664.0
2026-05-20 23:00:00,OANDA:EURUSD,1.16242,1.16357,1.15763,1.16175,174262.0
2026-05-21 23:00:00,OANDA:EURUSD,1.16194,1.16232,1.15883,1.16023,107299.0
2026-05-24 23:00:00,OANDA:EURUSD,1.16394,1.16528,1.16296,1.16433,67650.0
2026-05-25 23:00:00,OANDA:EURUSD,1.16404,1.16452,1.16164,1.16317,88770.0
2026-05-26 23:00:00,OANDA:EURUSD,1.16286,1.16615,1.16222,1.16258,117301.0
2026-05-27 23:00:00,OANDA:EURUSD,1.1628,1.16614,1.15864,1.16497,124292.0
2026-05-28 23:00:00,OANDA:EURUSD,1.16522,1.16859,1.1625,1.16621,113599.0
2026-05-31 23:00:00,OANDA:EURUSD,1.16543,1.16648,1.16068,1.16321,123665.0
2026-06-01 23:00:00,OANDA:EURUSD,1.163,1.16558,1.16135,1.1631,84005.0
2026-06-02 23:00:00,OANDA:EURUSD,1.16299,1.16336,1.15949,1.15986,105795.0
2026-06-03 23:00:00,OANDA:EURUSD,1.15998,1.16455,1.15946,1.1611,90194.0
2026-06-04 23:00:00,OANDA:EURUSD,1.16154,1.16445,1.1518,1.15226,131392.0
