datetime,symbol,open,high,low,close,volume
2025-11-19 23:00:00,OANDA:EURUSD,1.1539,1.15394,1.1538,1.15386,405.0
2025-11-20 00:00:00,OANDA:EURUSD,1.15386,1.15423,1.15364,1.15394,1896.0
2025-11-20 01:00:00,OANDA:EURUSD,1.15394,1.15394,1.15288,1.15344,4578.0
2025-11-20 02:00:00,OANDA:EURUSD,1.15344,1.15354,1.15224,1.15229,4514.0
2025-11-20 03:00:00,OANDA:EURUSD,1.15228,1.15237,1.1515,1.15202,3979.0
2025-11-20 04:00:00,OANDA:EURUSD,1.15202,1.15225,1.15101,1.15142,4141.0
2025-11-20 05:00:00,OANDA:EURUSD,1.15141,1.15205,1.15132,1.15195,2348.0
2025-11-20 06:00:00,OANDA:EURUSD,1.15194,1.15196,1.1514,1.15158,2940.0
2025-11-20 07:00:00,OANDA:EURUSD,1.15156,1.15233,1.15136,1.15199,4588.0
2025-11-20 08:00:00,OANDA:EURUSD,1.15198,1.1523,1.15151,1.15198,6720.0
2025-11-20 09:00:00,OANDA:EURUSD,1.15199,1.15234,1.15114,1.15212,7123.0
2025-11-20 10:00:00,OANDA:EURUSD,1.1521,1.15278,1.15172,1.15275,6233.0
2025-11-20 11:00:00,OANDA:EURUSD,1.15276,1.15296,1.15244,1.15274,5279.0
2025-11-20 12:00:00,OANDA:EURUSD,1.15274,1.15274,1.1513,1.15144,5271.0
2025-11-20 13:00:00,OANDA:EURUSD,1.15142,1.15168,1.15072,1.1511,5319.0
2025-11-20 14:00:00,OANDA:EURUSD,1.1511,1.15389,1.15024,1.15278,18759.0
2025-11-20 15:00:00,OANDA:EURUSD,1.15277,1.155,1.1523,1.15348,16041.0
2025-11-20 16:00:00,OANDA:EURUSD,1.15348,1.1537,1.15201,1.15274,11060.0
2025-11-20 17:00:00,OANDA:EURUSD,1.15276,1.15412,1.15276,1.15338,10520.0
2025-11-20 18:00:00,OANDA:EURUSD,1.15338,1.15381,1.1525,1.15288,9890.0
2025-11-20 19:00:00,OANDA:EURUSD,1.15287,1.15368,1.15269,1.15366,5952.0
2025-11-20 20:00:00,OANDA:EURUSD,1.15364,1.15407,1.15355,1.1538,4573.0
2025-11-20 21:00:00,OANDA:EURUSD,1.1538,1.15386,1.1526,1.15261,4495.0
2025-11-20 22:00:00,OANDA:EURUSD,1.15262,1.15288,1.15239,1.15285,1970.0
2025-11-20 23:00:00,OANDA:EURUSD,1.15275,1.15314,1.1526,1.15291,1970.0
2025-11-21 00:00:00,OANDA:EURUSD,1.15292,1.15348,1.15236,1.15338,2160.0
2025-11-21 01:00:00,OANDA:EURUSD,1.15338,1.1536,1.15282,1.15352,3868.0
2025-11-21 02:00:00,OANDA:EURUSD,1.15352,1.15384,1.15324,1.15325,5020.0
2025-11-21 03:00:00,OANDA:EURUSD,1.15326,1.15391,1.15324,1.15358,3755.0
2025-11-21 04:00:00,OANDA:EURUSD,1.15358,1.15378,1.15336,1.15364,2832.0
2025-11-21 05:00:00,OANDA:EURUSD,1.15364,1.15422,1.1536,1.15388,2879.0
2025-11-21 06:00:00,OANDA:EURUSD,1.15389,1.15419,1.15346,1.15352,2812.0
2025-11-21 07:00:00,OANDA:EURUSD,1.15352,1.15466,1.15351,1.15414,4799.0
2025-11-21 08:00:00,OANDA:EURUSD,1.15413,1.15479,1.1539,1.15414,7242.0
2025-11-21 09:00:00,OANDA:EURUSD,1.15414,1.15525,1.15341,1.1541,10423.0
2025-11-21 10:00:00,OANDA:EURUSD,1.15412,1.15428,1.1525,1.15252,7836.0
2025-11-21 11:00:00,OANDA:EURUSD,1.15251,1.1527,1.15125,1.152,8531.0
2025-11-21 12:00:00,OANDA:EURUSD,1.152,1.15229,1.15046,1.1506,6441.0
2025-11-21 13:00:00,OANDA:EURUSD,1.1506,1.1526,1.14966,1.15247,14066.0
2025-11-21 14:00:00,OANDA:EURUSD,1.15246,1.1527,1.15156,1.15208,8345.0
2025-11-21 15:00:00,OANDA:EURUSD,1.15211,1.15236,1.15055,1.1514,11575.0
2025-11-21 16:00:00,OANDA:EURUSD,1.1514,1.15234,1.1499,1.1503,12851.0
2025-11-21 17:00:00,OANDA:EURUSD,1.15028,1.15055,1.14912,1.1505,9124.0
2025-11-21 18:00:00,OANDA:EURUSD,1.1505,1.15129,1.15006,1.15072,7129.0
2025-11-21 19:00:00,OANDA:EURUSD,1.15074,1.15084,1.1502,1.15042,5572.0
2025-11-21 20:00:00,OANDA:EURUSD,1.15043,1.15178,1.15042,1.15133,4662.0
2025-11-21 21:00:00,OANDA:EURUSD,1.15133,1.1518,1.15092,1.15176,3676.0
2025-11-21 22:00:00,OANDA:EURUSD,1.15174,1.1521,1.15126,1.1513,2229.0
2025-11-23 23:00:00,OANDA:EURUSD,1.15193,1.15193,1.15102,1.15139,722.0
2025-11-24 00:00:00,OANDA:EURUSD,1.15138,1.15156,1.15062,1.15074,2067.0
2025-11-24 01:00:00,OANDA:EURUSD,1.15074,1.15084,1.15019,1.1507,2347.0
2025-11-24 02:00:00,OANDA:EURUSD,1.1507,1.15132,1.1505,1.15106,3101.0
2025-11-24 03:00:00,OANDA:EURUSD,1.15105,1.15184,1.15104,1.1516,3030.0
2025-11-24 04:00:00,OANDA:EURUSD,1.15162,1.15191,1.15134,1.15162,2543.0
2025-11-24 05:00:00,OANDA:EURUSD,1.15161,1.15218,1.15158,1.15208,1912.0
2025-11-24 06:00:00,OANDA:EURUSD,1.15208,1.15284,1.15208,1.15226,3399.0
2025-11-24 07:00:00,OANDA:EURUSD,1.15226,1.1527,1.15201,1.15208,3054.0
