datetime,symbol,open,high,low,close,volume
2026-06-05 13:00:00,OANDA:EURUSD,1.16403,1.16406,1.16354,1.1639,1659.0
2026-06-05 13:30:00,OANDA:EURUSD,1.1639,1.1642,1.16345,1.16416,2171.0
2026-06-05 14:00:00,OANDA:EURUSD,1.16416,1.16428,1.16347,1.16352,2778.0
2026-06-05 14:30:00,OANDA:EURUSD,1.16352,1.16362,1.15863,1.15866,12109.0
2026-06-05 15:00:00,OANDA:EURUSD,1.15868,1.15998,1.15839,1.15847,10266.0
2026-06-05 15:30:00,OANDA:EURUSD,1.15848,1.15868,1.15718,1.1572,8176.0
2026-06-05 16:00:00,OANDA:EURUSD,1.1572,1.15806,1.15541,1.1556,8183.0
2026-06-05 16:30:00,OANDA:EURUSD,1.15559,1.15619,1.15496,1.1559,6260.0
2026-06-05 17:00:00,OANDA:EURUSD,1.1559,1.15601,1.15438,1.15467,5956.0
2026-06-05 17:30:00,OANDA:EURUSD,1.15466,1.15482,1.15316,1.15325,4230.0
2026-06-05 18:00:00,OANDA:EURUSD,1.15326,1.15326,1.15232,1.15268,4791.0
2026-06-05 18:30:00,OANDA:EURUSD,1.15267,1.15331,1.15226,1.15322,3604.0
2026-06-05 19:00:00,OANDA:EURUSD,1.15324,1.15332,1.1526,1.15272,3433.0
2026-06-05 19:30:00,OANDA:EURUSD,1.15272,1.15276,1.15192,1.15243,3026.0
2026-06-05 20:00:00,OANDA:EURUSD,1.15244,1.15261,1.15195,1.15226,3570.0
2026-06-05 20:30:00,OANDA:EURUSD,1.15224,1.15291,1.15212,1.1523,3314.0
2026-06-05 21:00:00,OANDA:EURUSD,1.1523,1.15236,1.15184,1.15218,2458.0
2026-06-05 21:30:00,OANDA:EURUSD,1.15218,1.15274,1.15205,1.15253,2564.0
2026-06-05 22:00:00,OANDA:EURUSD,1.15254,1.15255,1.1518,1.15236,1354.0
2026-06-05 22:30:00,OANDA:EURUSD,1.15237,1.15263,1.15188,1.15226,2021.0
