datetime,symbol,open,high,low,close,volume
2025-11-19 23:00:00,OANDA:EURUSD,1.1539,1.15423,1.15224,1.15229,11393.0
2025-11-20 03:00:00,OANDA:EURUSD,1.15228,1.15237,1.15101,1.15158,13408.0
2025-11-20 07:00:00,OANDA:EURUSD,1.15156,1.15278,1.15114,1.15275,24664.0
2025-11-20 11:00:00,OANDA:EURUSD,1.15276,1.15389,1.15024,1.15278,34628.0
2025-11-20 15:00:00,OANDA:EURUSD,1.15277,1.155,1.15201,1.15288,47511.0
2025-11-20 19:00:00,OANDA:EURUSD,1.15287,1.15407,1.15239,1.15285,16990.0
2025-11-20 23:00:00,OANDA:EURUSD,1.15275,1.15384,1.15236,1.15325,13018.0
2025-11-21 03:00:00,OANDA:EURUSD,1.15326,1.15422,1.15324,1.15352,12278.0
2025-11-21 07:00:00,OANDA:EURUSD,1.15352,1.15525,1.1525,1.15252,30300.0
2025-11-21 11:00:00,OANDA:EURUSD,1.15251,1.1527,1.14966,1.15208,37383.0
2025-11-21 15:00:00,OANDA:EURUSD,1.15211,1.15236,1.14912,1.15072,40679.0
2025-11-21 19:00:00,OANDA:EURUSD,1.15074,1.1521,1.1502,1.1513,16139.0
2025-11-23 23:00:00,OANDA:EURUSD,1.15193,1.15193,1.15019,1.15106,8237.0
2025-11-24 03:00:00,OANDA:EURUSD,1.15105,1.15284,1.15104,1.15226,10884.0
2025-11-24 07:00:00,OANDA:EURUSD,1.15226,1.15344,1.15097,1.15298,22644.0
2025-11-24 11:00:00,OANDA:EURUSD,1.15298,1.15506,1.15298,1.15385,23042.0
2025-11-24 15:00:00,OANDA:EURUSD,1.15386,1.15413,1.15116,1.1518,27003.0
2025-11-24 19:00:00,OANDA:EURUSD,1.1518,1.15292,1.15172,1.15216,10894.0
2025-11-24 23:00:00,OANDA:EURUSD,1.15218,1.15301,1.15188,1.15258,9683.0
2025-11-25 03:00:00,OANDA:EURUSD,1.1526,1.15303,1.15116,1.15168,11597.0
2025-11-25 07:00:00,OANDA:EURUSD,1.15169,1.15368,1.15148,1.15341,23367.0
2025-11-25 11:00:00,OANDA:EURUSD,1.15339,1.15624,1.15247,1.15582,33490.0
2025-11-25 15:00:00,OANDA:EURUSD,1.15582,1.15841,1.155,1.15824,41413.0
2025-11-25 19:00:00,OANDA:EURUSD,1.15826,1.15861,1.1558,1.15697,18577.0
2025-11-25 23:00:00,OANDA:EURUSD,1.15706,1.15832,1.15633,1.15772,14776.0
2025-11-26 03:00:00,OANDA:EURUSD,1.15772,1.15916,1.15748,1.15909,17122.0
2025-11-26 07:00:00,OANDA:EURUSD,1.1591,1.1596,1.15656,1.1572,25701.0
2025-11-26 11:00:00,OANDA:EURUSD,1.1572,1.15842,1.15484,1.15525,42152.0
2025-11-26 15:00:00,OANDA:EURUSD,1.15524,1.16009,1.15471,1.1593,36068.0
2025-11-26 19:00:00,OANDA:EURUSD,1.15931,1.15974,1.15894,1.15963,13499.0
2025-11-26 23:00:00,OANDA:EURUSD,1.15935,1.16126,1.15924,1.16092,10350.0
2025-11-27 03:00:00,OANDA:EURUSD,1.16092,1.16136,1.16,1.16022,13711.0
2025-11-27 07:00:00,OANDA:EURUSD,1.16023,1.16054,1.15766,1.15776,20030.0
2025-11-27 11:00:00,OANDA:EURUSD,1.15776,1.1597,1.15772,1.1595,17818.0
2025-11-27 15:00:00,OANDA:EURUSD,1.1595,1.16016,1.15904,1.15951,12800.0
2025-11-27 19:00:00,OANDA:EURUSD,1.15952,1.15972,1.15913,1.1596,4188.0
2025-11-27 23:00:00,OANDA:EURUSD,1.15962,1.1602,1.15817,1.15833,10577.0
2025-11-28 03:00:00,OANDA:EURUSD,1.15834,1.15938,1.15816,1.15895,33547.0
2025-11-28 07:00:00,OANDA:EURUSD,1.15894,1.15907,1.15666,1.15688,59718.0
2025-11-28 11:00:00,OANDA:EURUSD,1.15688,1.15787,1.15553,1.15748,46947.0
2025-11-28 15:00:00,OANDA:EURUSD,1.15748,1.16076,1.15712,1.16028,36276.0
2025-11-28 19:00:00,OANDA:EURUSD,1.16028,1.16046,1.15957,1.15985,12028.0
2025-11-30 23:00:00,OANDA:EURUSD,1.15938,1.1616,1.15927,1.16052,19367.0
2025-12-01 03:00:00,OANDA:EURUSD,1.16052,1.16058,1.15894,1.1598,15179.0
2025-12-01 07:00:00,OANDA:EURUSD,1.15978,1.16236,1.15904,1.16222,28772.0
2025-12-01 11:00:00,OANDA:EURUSD,1.16224,1.16526,1.1619,1.16449,27655.0
2025-12-01 15:00:00,OANDA:EURUSD,1.16448,1.16452,1.16178,1.16207,35208.0
2025-12-01 19:00:00,OANDA:EURUSD,1.16208,1.16236,1.16066,1.16092,13580.0
2025-12-01 23:00:00,OANDA:EURUSD,1.16104,1.16112,1.16038,1.16092,6764.0
2025-12-02 03:00:00,OANDA:EURUSD,1.16092,1.16142,1.16072,1.161,7869.0
2025-12-02 07:00:00,OANDA:EURUSD,1.161,1.16164,1.16024,1.16102,18926.0
2025-12-02 11:00:00,OANDA:EURUSD,1.16103,1.16196,1.15984,1.16176,22220.0
2025-12-02 15:00:00,OANDA:EURUSD,1.16176,1.16233,1.15912,1.16072,35259.0
2025-12-02 19:00:00,OANDA:EURUSD,1.16072,1.1626,1.16056,1.16254,13839.0
2025-12-02 23:00:00,OANDA:EURUSD,1.16242,1.16376,1.16211,1.16368,8359.0
2025-12-03 03:00:00,OANDA:EURUSD,1.16369,1.16438,1.16354,1.16427,9857.0
2025-12-03 07:00:00,OANDA:EURUSD,1.16428,1.16528,1.16358,1.16456,23033.0
2025-12-03 11:00:00,OANDA:EURUSD,1.16458,1.16755,1.1645,1.16664,26057.0
2025-12-03 15:00:00,OANDA:EURUSD,1.16664,1.16709,1.16546,1.16686,37436.0
2025-12-03 19:00:00,OANDA:EURUSD,1.16687,1.16778,1.16643,1.16714,12487.0
2025-12-03 23:00:00,OANDA:EURUSD,1.16716,1.16754,1.16589,1.16633,8791.0
2025-12-04 03:00:00,OANDA:EURUSD,1.16634,1.1664,1.16534,1.16598,12812.0
2025-12-04 07:00:00,OANDA:EURUSD,1.166,1.1682,1.16531,1.16777,24334.0
2025-12-04 11:00:00,OANDA:EURUSD,1.16778,1.1681,1.1652,1.16648,28456.0
2025-12-04 15:00:00,OANDA:EURUSD,1.1665,1.16771,1.16531,1.16562,30079.0
2025-12-04 19:00:00,OANDA:EURUSD,1.16562,1.16599,1.1641,1.16449,14358.0
2025-12-04 23:00:00,OANDA:EURUSD,1.16464,1.16538,1.16412,1.16536,7490.0
2025-12-05 03:00:00,OANDA:EURUSD,1.16537,1.16592,1.16466,1.16592,9655.0
2025-12-05 07:00:00,OANDA:EURUSD,1.16592,1.16718,1.16483,1.16545,22015.0
2025-12-05 11:00:00,OANDA:EURUSD,1.16546,1.1657,1.16416,1.16518,22495.0
2025-12-05 15:00:00,OANDA:EURUSD,1.16518,1.16602,1.1628,1.16442,36668.0
